league,vis_team,home_team,inning,bat_team,batting_team,pitching_team,outs,balls,strikes,vis_score,home_score,batter,bat_hand,pitcher,pitch_hand,catcher,run_on_1st,run_on_2nd,run_on_3rd,is_leadoff,def_pos,lineup_pos,event_type,is_batter_event,is_at_bat,hit_value,is_sac_hit,is_sac_fly,outs_made,batted_ball_type,bat_dest,run_1st_dest,run_2nd_dest,run_3rd_dest,runs_on_play,is_new_game,is_game_end
AL,CHA,ANA,1,0,CHA,ANA,0,2,2,0,0,andet001,R,bundd001,R,stasm001,,,,T,6,1,3,T,T,0,F,F,1,,0,0,0,0,0,T,F
AL,CHA,ANA,1,0,CHA,ANA,1,0,1,0,0,eatoa002,L,bundd001,R,stasm001,,,,F,9,2,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,1,0,CHA,ANA,2,0,0,0,0,abrej003,R,bundd001,R,stasm001,,,,F,3,3,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,1,0,CHA,ANA,2,3,2,0,0,moncy001,L,bundd001,R,stasm001,abrej003,,,F,5,4,3,T,T,0,F,F,1,,0,1,0,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,0,2,2,0,0,fletd002,R,gioll001,R,grany001,,,,T,4,1,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,1,1,2,0,0,ohtas001,L,gioll001,R,grany001,,,,F,10,2,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,2,3,2,0,0,troum001,R,gioll001,R,grany001,,,,F,8,3,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,2,0,CHA,ANA,0,2,2,0,0,grany001,L,bundd001,R,stasm001,,,,T,2,5,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,2,0,CHA,ANA,1,1,2,0,0,garcl004,L,bundd001,R,stasm001,,,,F,7,6,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,2,0,CHA,ANA,2,0,1,0,0,robel002,R,bundd001,R,stasm001,,,,F,8,7,21,T,T,2,F,F,0,L,2,0,0,0,0,F,F
AL,CHA,ANA,2,0,CHA,ANA,2,0,1,0,0,collz001,L,bundd001,R,stasm001,,robel002,,F,10,8,4,F,F,0,F,F,0,,0,0,3,0,0,F,F
AL,CHA,ANA,2,0,CHA,ANA,2,1,1,0,0,collz001,L,bundd001,R,stasm001,,,robel002,F,10,8,9,F,F,0,F,F,0,,0,0,0,4,1,F,F
AL,CHA,ANA,2,0,CHA,ANA,2,2,1,1,0,collz001,L,bundd001,R,stasm001,,,,F,10,8,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,0,2,2,1,0,renda001,R,gioll001,R,grany001,,,,T,5,4,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,1,1,2,1,0,uptoj001,R,gioll001,R,grany001,,,,F,7,5,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,2,0,2,1,0,pujoa001,R,gioll001,R,grany001,,,,F,3,6,2,T,T,0,F,F,1,F,0,0,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,0,1,1,1,0,madrn001,R,bundd001,R,stasm001,,,,T,4,9,2,T,T,0,F,F,1,L,0,0,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,1,0,1,1,0,andet001,R,bundd001,R,stasm001,,,,F,6,1,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,2,2,2,1,0,eatoa002,L,bundd001,R,stasm001,,,,F,9,2,2,T,T,0,F,F,1,L,0,0,0,0,0,F,F
AL,CHA,ANA,3,1,ANA,CHA,0,0,2,1,0,iglej001,R,gioll001,R,grany001,,,,T,6,7,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,3,1,ANA,CHA,1,3,2,1,0,stasm001,R,gioll001,R,grany001,,,,F,2,8,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,3,1,ANA,CHA,2,0,2,1,0,fowld001,L,gioll001,R,grany001,,,,F,9,9,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,0,0,2,1,0,abrej003,R,bundd001,R,stasm001,,,,T,3,3,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,1,1,1,1,0,moncy001,L,bundd001,R,stasm001,,,,F,5,4,21,T,T,2,F,F,0,F,2,0,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,1,3,1,1,0,grany001,L,bundd001,R,stasm001,,moncy001,,F,2,5,14,T,F,0,F,F,0,,1,0,2,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,1,1,1,1,0,garcl004,L,bundd001,R,stasm001,grany001,moncy001,,F,7,6,2,T,T,0,F,F,1,G,0,2,3,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,2,0,0,1,0,robel002,R,bundd001,R,stasm001,,grany001,moncy001,F,8,7,2,T,T,0,F,F,1,F,0,0,2,3,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,0,1,2,1,0,fletd002,R,gioll001,R,grany001,,,,T,4,1,2,T,T,0,F,F,1,F,0,0,0,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,1,0,0,1,0,ohtas001,L,gioll001,R,grany001,,,,F,10,2,2,T,T,0,F,F,1,P,0,0,0,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,2,3,1,1,0,troum001,R,gioll001,R,grany001,,,,F,8,3,14,T,F,0,F,F,0,,1,0,0,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,2,3,2,1,0,renda001,R,gioll001,R,grany001,troum001,,,F,5,4,14,T,F,0,F,F,0,,1,2,0,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,2,0,2,1,0,uptoj001,R,gioll001,R,grany001,renda001,troum001,,F,7,5,20,T,T,1,F,F,0,L,1,2,4,0,1,F,F
AL,CHA,ANA,4,1,ANA,CHA,2,0,1,1,1,pujoa001,R,gioll001,R,grany001,uptoj001,renda001,,F,3,6,2,T,T,0,F,F,1,F,0,1,2,0,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,0,2,1,1,1,collz001,L,bundd001,R,stasm001,,,,T,10,8,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,1,2,0,1,1,madrn001,R,bundd001,R,stasm001,,,,F,4,9,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,2,1,1,1,1,andet001,R,bundd001,R,stasm001,,,,F,6,1,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,2,2,0,1,1,eatoa002,L,bundd001,R,stasm001,andet001,,,F,9,2,23,T,T,4,F,F,0,F,4,4,0,0,2,F,F
AL,CHA,ANA,5,0,CHA,ANA,2,1,2,3,1,abrej003,R,bundd001,R,stasm001,,,,F,3,3,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,0,1,1,3,1,iglej001,R,gioll001,R,grany001,,,,T,6,7,2,T,T,0,F,F,1,L,0,0,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,1,1,2,3,1,stasm001,R,gioll001,R,grany001,,,,F,2,8,23,T,T,4,F,F,0,F,4,0,0,0,1,F,F
AL,CHA,ANA,5,1,ANA,CHA,1,1,2,3,2,fowld001,L,gioll001,R,grany001,,,,F,9,9,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,2,3,2,3,2,fletd002,R,gioll001,R,grany001,,,,F,4,1,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,0,1,0,3,2,moncy001,L,bundd001,R,stasm001,,,,T,5,4,20,T,T,1,F,F,0,L,1,0,0,0,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,0,1,2,3,2,grany001,L,bundd001,R,stasm001,moncy001,,,F,2,5,2,T,T,0,F,F,1,F,0,1,0,0,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,1,0,0,3,2,garcl004,L,bundd001,R,stasm001,moncy001,,,F,7,6,2,T,T,0,F,F,1,G,1,0,0,0,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,2,0,2,3,2,robel002,R,bundd001,R,stasm001,garcl004,,,F,8,7,2,T,T,0,F,F,1,G,1,0,0,0,0,F,F
AL,CHA,ANA,6,1,ANA,CHA,0,1,1,3,2,ohtas001,L,gioll001,R,grany001,,,,T,10,2,2,T,T,0,F,F,1,L,0,0,0,0,0,F,F
AL,CHA,ANA,6,1,ANA,CHA,1,3,0,3,2,troum001,R,heuec001,R,grany001,,,,F,8,3,14,T,F,0,F,F,0,,1,0,0,0,0,F,F
AL,CHA,ANA,6,1,ANA,CHA,1,0,1,3,2,renda001,R,heuec001,R,grany001,troum001,,,F,5,4,20,T,T,1,F,F,0,L,1,2,0,0,0,F,F
AL,CHA,ANA,6,1,ANA,CHA,1,2,2,3,2,uptoj001,R,heuec001,R,grany001,renda001,troum001,,F,7,5,2,T,T,0,F,F,2,G,0,0,2,0,0,F,F
AL,CHA,ANA,7,0,CHA,ANA,0,1,1,3,2,collz001,L,slega001,R,stasm001,,,,T,10,8,2,T,T,0,F,F,1,F,0,0,0,0,0,F,F
AL,CHA,ANA,7,0,CHA,ANA,1,3,2,3,2,madrn001,R,slega001,R,stasm001,,,,F,4,9,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,7,0,CHA,ANA,1,0,1,3,2,andet001,R,slega001,R,stasm001,madrn001,,,F,6,1,6,F,F,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,7,0,CHA,ANA,2,0,2,3,2,andet001,R,slega001,R,stasm001,,,,F,6,1,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,7,1,ANA,CHA,0,0,0,3,2,pujoa001,R,heuec001,R,grany001,,,,T,3,6,2,T,T,0,F,F,1,P,0,0,0,0,0,F,F
AL,CHA,ANA,7,1,ANA,CHA,1,1,1,3,2,iglej001,R,heuec001,R,grany001,,,,F,6,7,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,7,1,ANA,CHA,2,0,0,3,2,stasm001,R,heuec001,R,grany001,,,,F,2,8,20,T,T,1,F,F,0,L,1,0,0,0,0,F,F
AL,CHA,ANA,7,1,ANA,CHA,2,1,2,3,2,fowld001,L,heuec001,R,grany001,stasm001,,,F,9,9,3,T,T,0,F,F,1,,0,1,0,0,0,F,F
AL,CHA,ANA,8,0,CHA,ANA,0,3,2,3,2,eatoa002,L,mayem001,R,stasm001,,,,T,9,2,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,8,0,CHA,ANA,1,1,1,3,2,abrej003,R,mayem001,R,stasm001,,,,F,3,3,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,8,0,CHA,ANA,2,3,2,3,2,moncy001,L,mayem001,R,stasm001,,,,F,5,4,14,T,F,0,F,F,0,,1,0,0,0,0,F,F
AL,CHA,ANA,8,0,CHA,ANA,2,0,1,3,2,grany001,L,mayem001,R,stasm001,moncy001,,,F,2,5,2,T,T,0,F,F,1,G,0,1,0,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,0,0,1,3,2,fletd002,R,bumma001,L,grany001,,,,T,4,1,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,0,1,2,3,2,ohtas001,L,bumma001,L,grany001,fletd002,,,F,10,2,19,T,T,0,F,F,0,G,1,2,0,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,0,2,1,3,2,troum001,R,bumma001,L,grany001,ohtas001,fletd002,,F,8,3,10,F,F,0,F,F,0,,0,1,3,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,0,3,1,3,2,troum001,R,bumma001,L,grany001,ohtas001,,fletd002,F,8,3,20,T,T,1,F,F,0,G,1,2,0,5,1,F,F
AL,CHA,ANA,8,1,ANA,CHA,0,1,2,3,3,renda001,R,bumma001,L,grany001,troum001,ohtas001,,F,5,4,3,T,T,0,F,F,1,,0,1,2,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,1,3,2,3,3,uptoj001,R,bumma001,L,grany001,troum001,ohtas001,,F,7,5,14,T,F,0,F,F,0,,1,2,3,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,1,1,0,3,3,pujoa001,R,bumma001,L,grany001,uptoj001,troum001,ohtas001,F,3,6,2,T,T,0,F,F,1,G,0,2,3,5,1,F,F
AL,CHA,ANA,8,1,ANA,CHA,2,2,2,3,4,iglej001,R,fostm001,R,grany001,,uptoj001,troum001,F,6,7,2,T,T,0,F,F,1,G,0,0,2,3,0,F,F
AL,CHA,ANA,9,0,CHA,ANA,0,1,2,3,4,garcl004,L,igler001,R,stasm001,,,,T,7,6,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,9,0,CHA,ANA,1,0,2,3,4,robel002,R,igler001,R,stasm001,,,,F,8,7,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,9,0,CHA,ANA,2,0,0,3,4,collz001,L,igler001,R,stasm001,,,,F,10,8,2,T,T,0,F,F,1,F,0,0,0,0,0,F,T
AL,CHA,ANA,1,0,CHA,ANA,0,0,1,0,0,andet001,R,heana001,L,stasm001,,,,T,6,1,2,T,T,0,F,F,1,G,0,0,0,0,0,T,F
AL,CHA,ANA,1,0,CHA,ANA,1,0,1,0,0,robel002,R,heana001,L,stasm001,,,,F,8,2,2,T,T,0,F,F,1,L,0,0,0,0,0,F,F
AL,CHA,ANA,1,0,CHA,ANA,2,3,2,0,0,abrej003,R,heana001,L,stasm001,,,,F,3,3,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,0,0,2,0,0,fletd002,R,keucd001,L,grany001,,,,T,4,1,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,1,1,1,0,0,ohtas001,L,keucd001,L,grany001,,,,F,10,2,22,T,T,3,F,F,0,G,3,0,0,0,0,F,F
AL,CHA,ANA,1,1,ANA,CHA,1,2,2,0,0,troum001,R,keucd001,L,grany001,,,ohtas001,F,8,3,20,T,T,1,F,F,0,G,1,0,0,4,1,F,F
AL,CHA,ANA,1,1,ANA,CHA,1,1,1,0,1,renda001,R,keucd001,L,grany001,troum001,,,F,5,4,2,T,T,0,F,F,2,G,0,0,0,0,0,F,F
AL,CHA,ANA,2,0,CHA,ANA,0,0,2,0,1,moncy001,R,heana001,L,stasm001,,,,T,5,4,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,2,0,CHA,ANA,1,2,2,0,1,vauga001,R,heana001,L,stasm001,,,,F,7,5,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,2,0,CHA,ANA,2,2,2,0,1,grany001,R,heana001,L,stasm001,,,,F,2,6,2,T,T,0,F,F,1,L,0,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,0,1,2,0,1,uptoj001,R,keucd001,L,grany001,,,,T,7,5,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,1,3,2,0,1,pujoa001,R,keucd001,L,grany001,,,,F,3,6,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,2,0,1,0,1,iglej001,R,keucd001,L,grany001,,,,F,6,7,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,2,1,ANA,CHA,2,1,1,0,1,stasm001,R,keucd001,L,grany001,iglej001,,,F,2,8,2,T,T,0,F,F,1,G,0,1,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,0,2,2,0,1,eatoa002,L,heana001,L,stasm001,,,,T,9,7,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,1,1,2,0,1,mercy001,R,heana001,L,stasm001,,,,F,10,8,20,T,T,1,F,F,0,L,1,0,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,1,1,2,0,1,madrn001,R,heana001,L,stasm001,mercy001,,,F,4,9,20,T,T,1,F,F,0,L,1,2,0,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,1,0,0,0,1,andet001,R,heana001,L,stasm001,madrn001,mercy001,,F,6,1,2,T,T,0,F,F,1,G,1,0,3,0,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,2,3,2,0,1,robel002,R,heana001,L,stasm001,andet001,,mercy001,F,8,2,14,T,F,0,F,F,0,,1,2,0,3,0,F,F
AL,CHA,ANA,3,0,CHA,ANA,2,0,0,0,1,abrej003,R,heana001,L,stasm001,robel002,andet001,mercy001,F,3,3,23,T,T,4,F,F,0,F,4,4,4,4,4,F,F
AL,CHA,ANA,3,0,CHA,ANA,2,1,2,4,1,moncy001,R,heana001,L,stasm001,,,,F,5,4,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,3,1,ANA,CHA,0,3,2,4,1,fowld001,R,keucd001,L,grany001,,,,T,9,9,2,T,T,0,F,F,1,L,0,0,0,0,0,F,F
AL,CHA,ANA,3,1,ANA,CHA,1,0,2,4,1,fletd002,R,keucd001,L,grany001,,,,F,4,1,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,3,1,ANA,CHA,2,1,2,4,1,ohtas001,L,keucd001,L,grany001,,,,F,10,2,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,0,3,2,4,1,vauga001,R,heana001,L,stasm001,,,,T,7,5,14,T,F,0,F,F,0,,1,0,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,0,0,1,4,1,grany001,R,heana001,L,stasm001,vauga001,,,F,2,6,20,T,T,1,F,F,0,G,1,3,0,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,0,1,1,4,1,eatoa002,L,heana001,L,stasm001,grany001,,vauga001,F,9,7,20,T,T,1,F,F,0,G,1,2,0,4,1,F,F
AL,CHA,ANA,4,0,CHA,ANA,0,0,0,5,1,mercy001,R,guerj003,R,stasm001,eatoa002,grany001,,F,10,8,9,F,F,0,F,F,0,,0,2,3,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,0,1,0,5,1,mercy001,R,guerj003,R,stasm001,,eatoa002,grany001,F,10,8,20,T,T,1,F,F,0,G,2,0,4,4,2,F,F
AL,CHA,ANA,4,0,CHA,ANA,0,1,2,7,1,madrn001,R,guerj003,R,stasm001,,mercy001,,F,4,9,2,T,T,0,F,F,1,L,0,0,2,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,1,2,2,7,1,andet001,R,guerj003,R,stasm001,,mercy001,,F,6,1,2,T,T,0,F,F,1,G,0,0,3,0,0,F,F
AL,CHA,ANA,4,0,CHA,ANA,2,1,2,7,1,robel002,R,guerj003,R,stasm001,,,mercy001,F,8,2,3,T,T,0,F,F,1,,0,0,0,3,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,0,1,1,7,1,troum001,R,keucd001,L,grany001,,,,T,8,3,21,T,T,2,F,F,0,L,2,0,0,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,0,1,2,7,1,renda001,R,keucd001,L,grany001,,troum001,,F,5,4,2,T,T,0,F,F,1,F,0,0,3,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,1,3,2,7,1,uptoj001,R,keucd001,L,grany001,,,troum001,F,7,5,14,T,F,0,F,F,0,,1,0,0,3,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,1,0,1,7,1,pujoa001,R,keucd001,L,grany001,uptoj001,,troum001,F,3,6,23,T,T,4,F,F,0,F,4,4,0,4,3,F,F
AL,CHA,ANA,4,1,ANA,CHA,1,1,2,7,4,iglej001,R,keucd001,L,grany001,,,,F,6,7,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,4,1,ANA,CHA,2,0,0,7,4,stasm001,R,keucd001,L,grany001,,,,F,2,8,2,T,T,0,F,F,1,F,0,0,0,0,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,0,0,1,7,4,abrej003,R,guerj003,R,stasm001,,,,T,3,3,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,1,0,2,7,4,moncy001,L,rodrc002,R,stasm001,,,,F,5,4,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,5,0,CHA,ANA,2,1,0,7,4,vauga001,R,rodrc002,R,stasm001,,,,F,7,5,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,0,0,1,7,4,fowld001,R,keucd001,L,grany001,,,,T,9,9,20,T,T,1,F,F,0,L,1,0,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,0,3,0,7,4,fletd002,R,keucd001,L,grany001,fowld001,,,F,4,1,14,T,F,0,F,F,0,,1,2,0,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,0,1,2,7,4,ohtas001,L,fostm001,R,grany001,fletd002,fowld001,,F,10,2,3,T,T,0,F,F,1,,0,1,2,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,1,3,2,7,4,troum001,R,fostm001,R,grany001,fletd002,fowld001,,F,8,3,3,T,T,0,F,F,1,,0,1,2,0,0,F,F
AL,CHA,ANA,5,1,ANA,CHA,2,2,2,7,4,renda001,R,fostm001,R,grany001,fletd002,fowld001,,F,5,4,18,T,T,0,F,F,0,F,3,5,5,0,2,F,F
AL,CHA,ANA,5,1,ANA,CHA,2,0,2,7,6,uptoj001,R,fostm001,R,grany001,,,renda001,F,7,5,3,T,T,0,F,F,1,,0,0,0,3,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,0,1,1,7,6,grany001,L,rodrc002,R,stasm001,,,,T,2,6,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,1,0,2,7,6,eatoa002,L,rodrc002,R,stasm001,,,,F,9,7,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,2,0,1,7,6,mercy001,R,rodrc002,R,stasm001,,,,F,10,8,20,T,T,1,F,F,0,L,1,0,0,0,0,F,F
AL,CHA,ANA,6,0,CHA,ANA,2,1,2,7,6,madrn001,R,rodrc002,R,stasm001,mercy001,,,F,4,9,3,T,T,0,F,F,1,,0,1,0,0,0,F,F
AL,CHA,ANA,6,1,ANA,CHA,0,1,2,7,6,pujoa001,R,kopem001,R,grany001,,,,T,3,6,2,T,T,0,F,F,1,P,0,0,0,0,0,F,F
AL,CHA,ANA,6,1,ANA,CHA,1,1,1,7,6,iglej001,R,kopem001,R,grany001,,,,F,6,7,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,6,1,ANA,CHA,2,2,2,7,6,stasm001,R,kopem001,R,grany001,,,,F,2,8,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,7,0,CHA,ANA,0,1,2,7,6,andet001,R,rodrc002,R,stasm001,,,,T,6,1,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,7,0,CHA,ANA,1,1,0,7,6,robel002,R,rodrc002,R,stasm001,,,,F,8,2,20,T,T,1,F,F,0,G,1,0,0,0,0,F,F
AL,CHA,ANA,7,0,CHA,ANA,1,0,0,7,6,abrej003,R,rodrc002,R,stasm001,robel002,,,F,3,3,8,F,F,0,F,F,0,,0,2,0,0,0,F,F
AL,CHA,ANA,7,0,CHA,ANA,1,3,0,7,6,abrej003,R,rodrc002,R,stasm001,,robel002,,F,3,3,14,T,F,0,F,F,0,,1,0,2,0,0,F,F
AL,CHA,ANA,7,0,CHA,ANA,1,0,2,7,6,moncy001,L,mayem001,R,stasm001,abrej003,robel002,,F,5,4,3,T,T,0,F,F,1,,0,1,2,0,0,F,F
AL,CHA,ANA,7,0,CHA,ANA,2,0,1,7,6,vauga001,R,mayem001,R,stasm001,abrej003,robel002,,F,7,5,2,T,T,0,F,F,1,L,0,1,2,0,0,F,F
AL,CHA,ANA,7,1,ANA,CHA,0,2,2,7,6,fowld001,L,kopem001,R,grany001,,,,T,9,9,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,7,1,ANA,CHA,1,0,2,7,6,fletd002,R,kopem001,R,grany001,,,,F,4,1,2,T,T,0,F,F,1,P,0,0,0,0,0,F,F
AL,CHA,ANA,7,1,ANA,CHA,2,2,2,7,6,ohtas001,L,kopem001,R,grany001,,,,F,10,2,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,8,0,CHA,ANA,0,1,1,7,6,grany001,L,mayem001,R,stasm001,,,,T,2,6,2,T,T,0,F,F,1,F,0,0,0,0,0,F,F
AL,CHA,ANA,8,0,CHA,ANA,1,2,2,7,6,eatoa002,L,mayem001,R,stasm001,,,,F,9,7,3,T,T,0,F,F,1,,0,0,0,0,0,F,F
AL,CHA,ANA,8,0,CHA,ANA,2,0,2,7,6,mercy001,R,mayem001,R,stasm001,,,,F,10,8,20,T,T,1,F,F,0,L,1,0,0,0,0,F,F
AL,CHA,ANA,8,0,CHA,ANA,2,0,1,7,6,madrn001,R,mayem001,R,stasm001,mercy001,,,F,4,9,2,T,T,0,F,F,1,G,1,0,0,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,0,3,2,7,6,troum001,R,kopem001,R,grany001,,,,T,8,3,14,T,F,0,F,F,0,,1,0,0,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,0,2,0,7,6,renda001,R,marse001,R,grany001,troum001,,,F,5,4,2,T,T,0,F,F,1,P,0,1,0,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,1,3,0,7,6,uptoj001,R,marse001,R,grany001,troum001,,,F,7,5,2,T,T,0,F,F,1,G,0,2,0,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,2,3,0,7,6,pujoa001,R,marse001,R,grany001,,troum001,,F,3,6,15,T,F,0,F,F,0,,1,0,2,0,0,F,F
AL,CHA,ANA,8,1,ANA,CHA,2,2,2,7,6,iglej001,R,hendl001,R,grany001,walsj001,troum001,,F,6,7,2,T,T,0,F,F,1,F,0,1,2,0,0,F,F
AL,CHA,ANA,9,0,CHA,ANA,0,0,1,7,6,andet001,R,igler001,R,stasm001,,,,T,6,1,23,T,T,4,F,F,0,F,4,0,0,0,1,F,F
AL,CHA,ANA,9,0,CHA,ANA,0,1,0,8,6,robel002,R,igler001,R,stasm001,,,,F,8,2,2,T,T,0,F,F,1,G,0,0,0,0,0,F,F
AL,CHA,ANA,9,0,CHA,ANA,1,1,1,8,6,abrej003,R,igler001,R,stasm001,,,,F,3,3,20,T,T,1,F,F,0,L,1,0,0,0,0,F,F
AL,CHA,ANA,9,0,CHA,ANA,1,0,0,8,6,moncy001,L,cishs001,R,stasm001,abrej003,,,F,5,4,9,F,F,0,F,F,0,,0,2,0,0,0,F,F
